Date,Country/Region,Confirmed,Deaths,Recovered,Active,No_Of_New_Cases,No_Of_New_Deaths,No_Of_New_Recovered,Latitude,Longtitude
2020-02-14,Andorra,0,0,0,0,0,0,0,42.546245,1.6015540000000001
2020-02-15,Andorra,0,0,0,0,0,0,0,42.546245,1.6015540000000001
2020-02-16,Andorra,0,0,0,0,0,0,0,42.546245,1.6015540000000001
2020-02-17,Andorra,0,0,0,0,0,0,0,42.546245,1.6015540000000001
2020-02-18,Andorra,0,0,0,0,0,0,0,42.546245,1.6015540000000001
2020-02-19,Andorra,0,0,0,0,0,0,0,42.546245,1.6015540000000001
2020-02-20,Andorra,0,0,0,0,0,0,0,42.546245,1.6015540000000001
2020-02-21,Andorra,0,0,0,0,0,0,0,42.546245,1.6015540000000001
2020-02-22,Andorra,0,0,0,0,0,0,0,42.546245,1.6015540000000001
2020-02-23,Andorra,0,0,0,0,0,0,0,42.546245,1.6015540000000001
2020-02-24,Andorra,0,0,0,0,0,0,0,42.546245,1.6015540000000001
2020-02-25,Andorra,0,0,0,0,0,0,0,42.546245,1.6015540000000001
2020-02-26,Andorra,0,0,0,0,0,0,0,42.546245,1.6015540000000001
2020-02-27,Andorra,0,0,0,0,0,0,0,42.546245,1.6015540000000001
2020-02-28,Andorra,0,0,0,0,0,0,0,42.546245,1.6015540000000001
2020-02-29,Andorra,0,0,0,0,0,0,0,42.546245,1.6015540000000001
2020-03-01,Andorra,0,0,0,0,0,0,0,42.546245,1.6015540000000001
2020-03-02,Andorra,1,0,0,1,1,0,0,42.546245,1.6015540000000001
2020-03-03,Andorra,1,0,0,1,0,0,0,42.546245,1.6015540000000001
2020-03-04,Andorra,1,0,0,1,0,0,0,42.546245,1.6015540000000001
2020-03-05,Andorra,1,0,0,1,0,0,0,42.546245,1.6015540000000001
2020-03-06,Andorra,1,0,0,1,0,0,0,42.546245,1.6015540000000001
2020-03-07,Andorra,1,0,0,1,0,0,0,42.546245,1.6015540000000001
2020-03-08,Andorra,1,0,0,1,0,0,0,42.546245,1.6015540000000001
2020-03-09,Andorra,1,0,0,1,0,0,0,42.546245,1.6015540000000001
2020-03-10,Andorra,1,0,0,1,0,0,0,42.546245,1.6015540000000001
2020-03-11,Andorra,1,0,0,1,0,0,0,42.546245,1.6015540000000001
2020-03-12,Andorra,1,0,1,0,0,0,1,42.546245,1.6015540000000001
2020-03-13,Andorra,1,0,0,1,0,0,-1,42.546245,1.6015540000000001
2020-03-14,Andorra,1,0,1,0,0,0,1,42.546245,1.6015540000000001
2020-03-15,Andorra,1,0,1,0,0,0,0,42.546245,1.6015540000000001
2020-03-16,Andorra,2,0,1,1,1,0,0,42.546245,1.6015540000000001
2020-03-17,Andorra,39,0,1,38,37,0,0,42.546245,1.6015540000000001
2020-03-18,Andorra,39,0,1,38,0,0,0,42.546245,1.6015540000000001
2020-03-19,Andorra,53,0,1,52,14,0,0,42.546245,1.6015540000000001
2020-03-20,Andorra,75,0,1,74,22,0,0,42.546245,1.6015540000000001
2020-03-21,Andorra,88,0,1,87,13,0,0,42.546245,1.6015540000000001
2020-03-22,Andorra,113,1,1,111,25,1,0,42.546245,1.6015540000000001
2020-03-23,Andorra,133,1,1,131,20,0,0,42.546245,1.6015540000000001
2020-03-24,Andorra,164,1,1,162,31,0,0,42.546245,1.6015540000000001
2020-03-25,Andorra,188,1,1,186,24,0,0,42.546245,1.6015540000000001
2020-03-26,Andorra,224,3,1,220,36,2,0,42.546245,1.6015540000000001
2020-03-27,Andorra,267,3,1,263,43,0,0,42.546245,1.6015540000000001
2020-03-28,Andorra,308,3,1,304,41,0,0,42.546245,1.6015540000000001
2020-03-29,Andorra,334,6,1,327,26,3,0,42.546245,1.6015540000000001
2020-03-30,Andorra,370,8,10,352,36,2,9,42.546245,1.6015540000000001
2020-03-31,Andorra,376,12,10,354,6,4,0,42.546245,1.6015540000000001
2020-04-01,Andorra,390,14,10,366,14,2,0,42.546245,1.6015540000000001
2020-04-02,Andorra,428,15,10,403,38,1,0,42.546245,1.6015540000000001
2020-04-03,Andorra,439,16,16,407,11,1,6,42.546245,1.6015540000000001
2020-04-04,Andorra,466,17,21,428,27,1,5,42.546245,1.6015540000000001
2020-04-05,Andorra,501,18,26,457,35,1,5,42.546245,1.6015540000000001
2020-04-06,Andorra,525,21,31,473,24,3,5,42.546245,1.6015540000000001
2020-04-07,Andorra,545,22,39,484,20,1,8,42.546245,1.6015540000000001
2020-04-08,Andorra,564,23,52,489,19,1,13,42.546245,1.6015540000000001
2020-04-09,Andorra,583,25,58,500,19,2,6,42.546245,1.6015540000000001
2020-04-10,Andorra,601,26,71,504,18,1,13,42.546245,1.6015540000000001
2020-04-11,Andorra,601,26,71,504,0,0,0,42.546245,1.6015540000000001
2020-04-12,Andorra,638,29,128,481,37,3,57,42.546245,1.6015540000000001
2020-04-13,Andorra,646,29,128,489,8,0,0,42.546245,1.6015540000000001
2020-04-14,Andorra,659,31,128,500,13,2,0,42.546245,1.6015540000000001
2020-04-15,Andorra,673,33,169,471,14,2,41,42.546245,1.6015540000000001
2020-04-16,Andorra,673,33,169,471,0,0,0,42.546245,1.6015540000000001
2020-04-17,Andorra,696,35,191,470,23,2,22,42.546245,1.6015540000000001
2020-04-18,Andorra,704,35,205,464,8,0,14,42.546245,1.6015540000000001
2020-04-19,Andorra,713,36,235,442,9,1,30,42.546245,1.6015540000000001
2020-04-20,Andorra,717,37,248,432,4,1,13,42.546245,1.6015540000000001
2020-04-21,Andorra,717,37,282,398,0,0,34,42.546245,1.6015540000000001
2020-04-22,Andorra,723,37,309,377,6,0,27,42.546245,1.6015540000000001
2020-04-23,Andorra,723,37,333,353,0,0,24,42.546245,1.6015540000000001
2020-04-24,Andorra,731,40,344,347,8,3,11,42.546245,1.6015540000000001
2020-04-25,Andorra,738,40,344,354,7,0,0,42.546245,1.6015540000000001
2020-04-26,Andorra,738,40,344,354,0,0,0,42.546245,1.6015540000000001
2020-04-27,Andorra,743,40,385,318,5,0,41,42.546245,1.6015540000000001
2020-04-28,Andorra,743,41,398,304,0,1,13,42.546245,1.6015540000000001
2020-04-29,Andorra,743,42,423,278,0,1,25,42.546245,1.6015540000000001
2020-04-30,Andorra,745,42,468,235,2,0,45,42.546245,1.6015540000000001
2020-05-01,Andorra,745,43,468,234,0,1,0,42.546245,1.6015540000000001
2020-05-02,Andorra,747,44,472,231,2,1,4,42.546245,1.6015540000000001
2020-05-03,Andorra,748,45,493,210,1,1,21,42.546245,1.6015540000000001
2020-05-04,Andorra,750,45,499,206,2,0,6,42.546245,1.6015540000000001
2020-05-05,Andorra,751,46,514,191,1,1,15,42.546245,1.6015540000000001
2020-05-06,Andorra,751,46,521,184,0,0,7,42.546245,1.6015540000000001
2020-05-07,Andorra,752,47,526,179,1,1,5,42.546245,1.6015540000000001
2020-05-08,Andorra,752,47,537,168,0,0,11,42.546245,1.6015540000000001
2020-05-09,Andorra,754,48,545,161,2,1,8,42.546245,1.6015540000000001
2020-05-10,Andorra,755,48,550,157,1,0,5,42.546245,1.6015540000000001
2020-05-11,Andorra,755,48,550,157,0,0,0,42.546245,1.6015540000000001
2020-05-12,Andorra,758,48,568,142,3,0,18,42.546245,1.6015540000000001
2020-05-13,Andorra,760,49,576,135,2,1,8,42.546245,1.6015540000000001
2020-01-22,Angola,0,0,0,0,0,0,0,-11.202691999999999,17.873887
2020-01-23,Angola,0,0,0,0,0,0,0,-11.202691999999999,17.873887
2020-01-24,Angola,0,0,0,0,0,0,0,-11.202691999999999,17.873887
2020-01-25,Angola,0,0,0,0,0,0,0,-11.202691999999999,17.873887
2020-01-26,Angola,0,0,0,0,0,0,0,-11.202691999999999,17.873887
2020-01-27,Angola,0,0,0,0,0,0,0,-11.202691999999999,17.873887
2020-01-28,Angola,0,0,0,0,0,0,0,-11.202691999999999,17.873887
2020-01-29,Angola,0,0,0,0,0,0,0,-11.202691999999999,17.873887
2020-01-30,Angola,0,0,0,0,0,0,0,-11.202691999999999,17.873887
2020-01-31,Angola,0,0,0,0,0,0,0,-11.202691999999999,17.873887
2020-02-01,Angola,0,0,0,0,0,0,0,-11.202691999999999,17.873887
2020-02-02,Angola,0,0,0,0,0,0,0,-11.202691999999999,17.873887
2020-02-03,Angola,0,0,0,0,0,0,0,-11.202691999999999,17.873887
2020-02-04,Angola,0,0,0,0,0,0,0,-11.202691999999999,17.873887
2020-02-05,Angola,0,0,0,0,0,0,0,-11.202691999999999,17.873887
2020-02-06,Angola,0,0,0,0,0,0,0,-11.202691999999999,17.873887
2020-02-07,Angola,0,0,0,0,0,0,0,-11.202691999999999,17.873887
2020-02-08,Angola,0,0,0,0,0,0,0,-11.202691999999999,17.873887
2020-02-09,Angola,0,0,0,0,0,0,0,-11.202691999999999,17.873887
2020-02-10,Angola,0,0,0,0,0,0,0,-11.202691999999999,17.873887
2020-02-11,Angola,0,0,0,0,0,0,0,-11.202691999999999,17.873887
2020-02-12,Angola,0,0,0,0,0,0,0,-11.202691999999999,17.873887
2020-02-13,Angola,0,0,0,0,0,0,0,-11.202691999999999,17.873887
2020-02-14,Angola,0,0,0,0,0,0,0,-11.202691999999999,17.873887
2020-02-15,Angola,0,0,0,0,0,0,0,-11.202691999999999,17.873887
2020-02-16,Angola,0,0,0,0,0,0,0,-11.202691999999999,17.873887
2020-02-17,Angola,0,0,0,0,0,0,0,-11.202691999999999,17.873887
2020-02-18,Angola,0,0,0,0,0,0,0,-11.202691999999999,17.873887
2020-02-19,Angola,0,0,0,0,0,0,0,-11.202691999999999,17.873887
2020-02-20,Angola,0,0,0,0,0,0,0,-11.202691999999999,17.873887
2020-02-21,Angola,0,0,0,0,0,0,0,-11.202691999999999,17.873887
2020-02-22,Angola,0,0,0,0,0,0,0,-11.202691999999999,17.873887
2020-02-23,Angola,0,0,0,0,0,0,0,-11.202691999999999,17.873887
2020-02-24,Angola,0,0,0,0,0,0,0,-11.202691999999999,17.873887
2020-02-25,Angola,0,0,0,0,0,0,0,-11.202691999999999,17.873887
2020-02-26,Angola,0,0,0,0,0,0,0,-11.202691999999999,17.873887
2020-02-27,Angola,0,0,0,0,0,0,0,-11.202691999999999,17.873887
2020-02-28,Angola,0,0,0,0,0,0,0,-11.202691999999999,17.873887
2020-02-29,Angola,0,0,0,0,0,0,0,-11.202691999999999,17.873887
2020-03-01,Angola,0,0,0,0,0,0,0,-11.202691999999999,17.873887
2020-03-02,Angola,0,0,0,0,0,0,0,-11.202691999999999,17.873887
2020-03-03,Angola,0,0,0,0,0,0,0,-11.202691999999999,17.873887
2020-03-04,Angola,0,0,0,0,0,0,0,-11.202691999999999,17.873887
2020-03-05,Angola,0,0,0,0,0,0,0,-11.202691999999999,17.873887
2020-03-06,Angola,0,0,0,0,0,0,0,-11.202691999999999,17.873887
2020-03-07,Angola,0,0,0,0,0,0,0,-11.202691999999999,17.873887
2020-03-08,Angola,0,0,0,0,0,0,0,-11.202691999999999,17.873887
2020-03-09,Angola,0,0,0,0,0,0,0,-11.202691999999999,17.873887
2020-03-10,Angola,0,0,0,0,0,0,0,-11.202691999999999,17.873887
2020-03-11,Angola,0,0,0,0,0,0,0,-11.202691999999999,17.873887
2020-03-12,Angola,0,0,0,0,0,0,0,-11.202691999999999,17.873887
2020-03-13,Angola,0,0,0,0,0,0,0,-11.202691999999999,17.873887
2020-03-14,Angola,0,0,0,0,0,0,0,-11.202691999999999,17.873887
2020-03-15,Angola,0,0,0,0,0,0,0,-11.202691999999999,17.873887
2020-03-16,Angola,0,0,0,0,0,0,0,-11.202691999999999,17.873887
2020-03-17,Angola,0,0,0,0,0,0,0,-11.202691999999999,17.873887
2020-03-18,Angola,0,0,0,0,0,0,0,-11.202691999999999,17.873887
2020-03-19,Angola,0,0,0,0,0,0,0,-11.202691999999999,17.873887
2020-03-20,Angola,1,0,0,1,1,0,0,-11.202691999999999,17.873887
2020-03-21,Angola,2,0,0,2,1,0,0,-11.202691999999999,17.873887
2020-03-22,Angola,2,0,0,2,0,0,0,-11.202691999999999,17.873887
2020-03-23,Angola,3,0,0,3,1,0,0,-11.202691999999999,17.873887
2020-03-24,Angola,3,0,0,3,0,0,0,-11.202691999999999,17.873887
2020-03-25,Angola,3,0,0,3,0,0,0,-11.202691999999999,17.873887
2020-03-26,Angola,4,0,0,4,1,0,0,-11.202691999999999,17.873887
2020-03-27,Angola,4,0,0,4,0,0,0,-11.202691999999999,17.873887
2020-03-28,Angola,5,0,0,5,1,0,0,-11.202691999999999,17.873887
2020-03-29,Angola,7,2,0,5,2,2,0,-11.202691999999999,17.873887
2020-03-30,Angola,7,2,0,5,0,0,0,-11.202691999999999,17.873887
2020-03-31,Angola,7,2,1,4,0,0,1,-11.202691999999999,17.873887
2020-04-01,Angola,8,2,1,5,1,0,0,-11.202691999999999,17.873887
2020-04-02,Angola,8,2,1,5,0,0,0,-11.202691999999999,17.873887
2020-04-03,Angola,8,2,1,5,0,0,0,-11.202691999999999,17.873887
2020-04-04,Angola,10,2,2,6,2,0,1,-11.202691999999999,17.873887
2020-04-05,Angola,14,2,2,10,4,0,0,-11.202691999999999,17.873887
2020-04-06,Angola,16,2,2,12,2,0,0,-11.202691999999999,17.873887
2020-04-07,Angola,17,2,2,13,1,0,0,-11.202691999999999,17.873887
2020-04-08,Angola,19,2,2,15,2,0,0,-11.202691999999999,17.873887
2020-04-09,Angola,19,2,2,15,0,0,0,-11.202691999999999,17.873887
2020-04-10,Angola,19,2,2,15,0,0,0,-11.202691999999999,17.873887
2020-04-11,Angola,19,2,4,13,0,0,2,-11.202691999999999,17.873887
2020-04-12,Angola,19,2,4,13,0,0,0,-11.202691999999999,17.873887
2020-04-13,Angola,19,2,4,13,0,0,0,-11.202691999999999,17.873887
2020-04-14,Angola,19,2,5,12,0,0,1,-11.202691999999999,17.873887
2020-04-15,Angola,19,2,5,12,0,0,0,-11.202691999999999,17.873887
2020-04-16,Angola,19,2,5,12,0,0,0,-11.202691999999999,17.873887
2020-04-17,Angola,19,2,5,12,0,0,0,-11.202691999999999,17.873887
2020-04-18,Angola,24,2,6,16,5,0,1,-11.202691999999999,17.873887
2020-04-19,Angola,24,2,6,16,0,0,0,-11.202691999999999,17.873887
2020-04-20,Angola,24,2,6,16,0,0,0,-11.202691999999999,17.873887
2020-04-21,Angola,24,2,6,16,0,0,0,-11.202691999999999,17.873887
2020-04-22,Angola,25,2,6,17,1,0,0,-11.202691999999999,17.873887
2020-04-23,Angola,25,2,6,17,0,0,0,-11.202691999999999,17.873887
2020-04-24,Angola,25,2,6,17,0,0,0,-11.202691999999999,17.873887
2020-04-25,Angola,25,2,6,17,0,0,0,-11.202691999999999,17.873887
2020-04-26,Angola,26,2,6,18,1,0,0,-11.202691999999999,17.873887
2020-04-27,Angola,27,2,6,19,1,0,0,-11.202691999999999,17.873887
2020-04-28,Angola,27,2,6,19,0,0,0,-11.202691999999999,17.873887
2020-04-29,Angola,27,2,7,18,0,0,1,-11.202691999999999,17.873887
2020-04-30,Angola,27,2,7,18,0,0,0,-11.202691999999999,17.873887
2020-05-01,Angola,30,2,11,17,3,0,4,-11.202691999999999,17.873887
2020-05-02,Angola,35,2,11,22,5,0,0,-11.202691999999999,17.873887
2020-05-03,Angola,35,2,11,22,0,0,0,-11.202691999999999,17.873887
2020-05-04,Angola,35,2,11,22,0,0,0,-11.202691999999999,17.873887
2020-05-05,Angola,36,2,11,23,1,0,0,-11.202691999999999,17.873887
2020-05-06,Angola,36,2,11,23,0,0,0,-11.202691999999999,17.873887
2020-05-07,Angola,36,2,11,23,0,0,0,-11.202691999999999,17.873887
2020-05-08,Angola,43,2,11,30,7,0,0,-11.202691999999999,17.873887
2020-05-09,Angola,43,2,13,28,0,0,2,-11.202691999999999,17.873887
2020-05-10,Angola,45,2,13,30,2,0,0,-11.202691999999999,17.873887
2020-05-11,Angola,45,2,13,30,0,0,0,-11.202691999999999,17.873887
2020-05-12,Angola,45,2,13,30,0,0,0,-11.202691999999999,17.873887
2020-05-13,Angola,45,2,14,29,0,0,1,-11.202691999999999,17.873887
2020-01-22,Antigua and Barbuda,0,0,0,0,0,0,0,17.060816,-61.79642800000001
2020-01-23,Antigua and Barbuda,0,0,0,0,0,0,0,17.060816,-61.79642800000001
2020-01-24,Antigua and Barbuda,0,0,0,0,0,0,0,17.060816,-61.79642800000001
2020-01-25,Antigua and Barbuda,0,0,0,0,0,0,0,17.060816,-61.79642800000001
2020-01-26,Antigua and Barbuda,0,0,0,0,0,0,0,17.060816,-61.79642800000001
2020-01-27,Antigua and Barbuda,0,0,0,0,0,0,0,17.060816,-61.79642800000001
2020-01-28,Antigua and Barbuda,0,0,0,0,0,0,0,17.060816,-61.79642800000001
2020-01-29,Antigua and Barbuda,0,0,0,0,0,0,0,17.060816,-61.79642800000001
2020-01-30,Antigua and Barbuda,0,0,0,0,0,0,0,17.060816,-61.79642800000001
2020-01-31,Antigua and Barbuda,0,0,0,0,0,0,0,17.060816,-61.79642800000001
2020-02-01,Antigua and Barbuda,0,0,0,0,0,0,0,17.060816,-61.79642800000001
2020-02-02,Antigua and Barbuda,0,0,0,0,0,0,0,17.060816,-61.79642800000001
2020-02-03,Antigua and Barbuda,0,0,0,0,0,0,0,17.060816,-61.79642800000001
2020-02-04,Antigua and Barbuda,0,0,0,0,0,0,0,17.060816,-61.79642800000001
2020-02-05,Antigua and Barbuda,0,0,0,0,0,0,0,17.060816,-61.79642800000001
2020-02-06,Antigua and Barbuda,0,0,0,0,0,0,0,17.060816,-61.79642800000001
2020-02-07,Antigua and Barbuda,0,0,0,0,0,0,0,17.060816,-61.79642800000001
2020-02-08,Antigua and Barbuda,0,0,0,0,0,0,0,17.060816,-61.79642800000001
2020-02-09,Antigua and Barbuda,0,0,0,0,0,0,0,17.060816,-61.79642800000001
2020-02-10,Antigua and Barbuda,0,0,0,0,0,0,0,17.060816,-61.79642800000001
2020-02-11,Antigua and Barbuda,0,0,0,0,0,0,0,17.060816,-61.79642800000001
2020-02-12,Antigua and Barbuda,0,0,0,0,0,0,0,17.060816,-61.79642800000001
2020-02-13,Antigua and Barbuda,0,0,0,0,0,0,0,17.060816,-61.79642800000001
2020-02-14,Antigua and Barbuda,0,0,0,0,0,0,0,17.060816,-61.79642800000001
2020-02-15,Antigua and Barbuda,0,0,0,0,0,0,0,17.060816,-61.79642800000001
2020-02-16,Antigua and Barbuda,0,0,0,0,0,0,0,17.060816,-61.79642800000001
2020-02-17,Antigua and Barbuda,0,0,0,0,0,0,0,17.060816,-61.79642800000001
2020-02-18,Antigua and Barbuda,0,0,0,0,0,0,0,17.060816,-61.79642800000001
2020-02-19,Antigua and Barbuda,0,0,0,0,0,0,0,17.060816,-61.79642800000001
2020-02-20,Antigua and Barbuda,0,0,0,0,0,0,0,17.060816,-61.79642800000001
2020-02-21,Antigua and Barbuda,0,0,0,0,0,0,0,17.060816,-61.79642800000001
2020-02-22,Antigua and Barbuda,0,0,0,0,0,0,0,17.060816,-61.79642800000001
2020-02-23,Antigua and Barbuda,0,0,0,0,0,0,0,17.060816,-61.79642800000001
2020-02-24,Antigua and Barbuda,0,0,0,0,0,0,0,17.060816,-61.79642800000001
2020-02-25,Antigua and Barbuda,0,0,0,0,0,0,0,17.060816,-61.79642800000001
2020-02-26,Antigua and Barbuda,0,0,0,0,0,0,0,17.060816,-61.79642800000001
2020-02-27,Antigua and Barbuda,0,0,0,0,0,0,0,17.060816,-61.79642800000001
2020-02-28,Antigua and Barbuda,0,0,0,0,0,0,0,17.060816,-61.79642800000001
2020-02-29,Antigua and Barbuda,0,0,0,0,0,0,0,17.060816,-61.79642800000001
2020-03-01,Antigua and Barbuda,0,0,0,0,0,0,0,17.060816,-61.79642800000001
2020-03-02,Antigua and Barbuda,0,0,0,0,0,0,0,17.060816,-61.79642800000001
2020-03-03,Antigua and Barbuda,0,0,0,0,0,0,0,17.060816,-61.79642800000001
2020-03-04,Antigua and Barbuda,0,0,0,0,0,0,0,17.060816,-61.79642800000001
2020-03-05,Antigua and Barbuda,0,0,0,0,0,0,0,17.060816,-61.79642800000001
2020-03-06,Antigua and Barbuda,0,0,0,0,0,0,0,17.060816,-61.79642800000001
2020-03-07,Antigua and Barbuda,0,0,0,0,0,0,0,17.060816,-61.79642800000001
2020-03-08,Antigua and Barbuda,0,0,0,0,0,0,0,17.060816,-61.79642800000001
2020-03-09,Antigua and Barbuda,0,0,0,0,0,0,0,17.060816,-61.79642800000001
2020-03-10,Antigua and Barbuda,0,0,0,0,0,0,0,17.060816,-61.79642800000001
2020-03-11,Antigua and Barbuda,0,0,0,0,0,0,0,17.060816,-61.79642800000001
2020-03-12,Antigua and Barbuda,0,0,0,0,0,0,0,17.060816,-61.79642800000001
2020-03-13,Antigua and Barbuda,1,0,0,1,1,0,0,17.060816,-61.79642800000001
2020-03-14,Antigua and Barbuda,1,0,0,1,0,0,0,17.060816,-61.79642800000001
2020-03-15,Antigua and Barbuda,1,0,0,1,0,0,0,17.060816,-61.79642800000001
2020-03-16,Antigua and Barbuda,1,0,0,1,0,0,0,17.060816,-61.79642800000001
2020-03-17,Antigua and Barbuda,1,0,0,1,0,0,0,17.060816,-61.79642800000001
2020-03-18,Antigua and Barbuda,1,0,0,1,0,0,0,17.060816,-61.79642800000001
2020-03-19,Antigua and Barbuda,1,0,0,1,0,0,0,17.060816,-61.79642800000001
2020-03-20,Antigua and Barbuda,1,0,0,1,0,0,0,17.060816,-61.79642800000001
2020-03-21,Antigua and Barbuda,1,0,0,1,0,0,0,17.060816,-61.79642800000001
2020-03-22,Antigua and Barbuda,1,0,0,1,0,0,0,17.060816,-61.79642800000001
2020-03-23,Antigua and Barbuda,3,0,0,3,2,0,0,17.060816,-61.79642800000001
2020-03-24,Antigua and Barbuda,3,0,0,3,0,0,0,17.060816,-61.79642800000001
2020-03-25,Antigua and Barbuda,3,0,0,3,0,0,0,17.060816,-61.79642800000001
2020-03-26,Antigua and Barbuda,7,0,0,7,4,0,0,17.060816,-61.79642800000001
2020-03-27,Antigua and Barbuda,7,0,0,7,0,0,0,17.060816,-61.79642800000001
2020-03-28,Antigua and Barbuda,7,0,0,7,0,0,0,17.060816,-61.79642800000001
2020-03-29,Antigua and Barbuda,7,0,0,7,0,0,0,17.060816,-61.79642800000001
2020-03-30,Antigua and Barbuda,7,0,0,7,0,0,0,17.060816,-61.79642800000001
2020-03-31,Antigua and Barbuda,7,0,0,7,0,0,0,17.060816,-61.79642800000001
2020-04-01,Antigua and Barbuda,7,0,0,7,0,0,0,17.060816,-61.79642800000001
2020-04-02,Antigua and Barbuda,9,0,0,9,2,0,0,17.060816,-61.79642800000001
2020-04-03,Antigua and Barbuda,15,0,0,15,6,0,0,17.060816,-61.79642800000001
2020-04-04,Antigua and Barbuda,15,0,0,15,0,0,0,17.060816,-61.79642800000001
2020-04-05,Antigua and Barbuda,15,0,0,15,0,0,0,17.060816,-61.79642800000001
2020-04-06,Antigua and Barbuda,15,0,0,15,0,0,0,17.060816,-61.79642800000001
2020-04-07,Antigua and Barbuda,19,1,0,18,4,1,0,17.060816,-61.79642800000001
2020-04-08,Antigua and Barbuda,19,2,0,17,0,1,0,17.060816,-61.79642800000001
2020-04-09,Antigua and Barbuda,19,2,0,17,0,0,0,17.060816,-61.79642800000001
2020-04-10,Antigua and Barbuda,19,2,0,17,0,0,0,17.060816,-61.79642800000001
2020-04-11,Antigua and Barbuda,21,2,0,19,2,0,0,17.060816,-61.79642800000001
2020-04-12,Antigua and Barbuda,21,2,0,19,0,0,0,17.060816,-61.79642800000001
2020-04-13,Antigua and Barbuda,23,2,0,21,2,0,0,17.060816,-61.79642800000001
2020-04-14,Antigua and Barbuda,23,2,3,18,0,0,3,17.060816,-61.79642800000001
2020-04-15,Antigua and Barbuda,23,2,3,18,0,0,0,17.060816,-61.79642800000001
2020-04-16,Antigua and Barbuda,23,3,3,17,0,1,0,17.060816,-61.79642800000001
2020-04-17,Antigua and Barbuda,23,3,3,17,0,0,0,17.060816,-61.79642800000001
2020-04-18,Antigua and Barbuda,23,3,3,17,0,0,0,17.060816,-61.79642800000001
2020-04-19,Antigua and Barbuda,23,3,3,17,0,0,0,17.060816,-61.79642800000001
2020-04-20,Antigua and Barbuda,23,3,3,17,0,0,0,17.060816,-61.79642800000001
2020-04-21,Antigua and Barbuda,23,3,7,13,0,0,4,17.060816,-61.79642800000001
2020-04-22,Antigua and Barbuda,24,3,10,11,1,0,3,17.060816,-61.79642800000001
2020-04-23,Antigua and Barbuda,24,3,10,11,0,0,0,17.060816,-61.79642800000001
2020-04-24,Antigua and Barbuda,24,3,11,10,0,0,1,17.060816,-61.79642800000001
2020-04-25,Antigua and Barbuda,24,3,11,10,0,0,0,17.060816,-61.79642800000001
2020-04-26,Antigua and Barbuda,24,3,11,10,0,0,0,17.060816,-61.79642800000001
2020-04-27,Antigua and Barbuda,24,3,11,10,0,0,0,17.060816,-61.79642800000001
2020-04-28,Antigua and Barbuda,24,3,11,10,0,0,0,17.060816,-61.79642800000001
2020-04-29,Antigua and Barbuda,24,3,11,10,0,0,0,17.060816,-61.79642800000001
2020-04-30,Antigua and Barbuda,24,3,11,10,0,0,0,17.060816,-61.79642800000001
2020-05-01,Antigua and Barbuda,25,3,15,7,1,0,4,17.060816,-61.79642800000001
2020-05-02,Antigua and Barbuda,25,3,15,7,0,0,0,17.060816,-61.79642800000001
2020-05-03,Antigua and Barbuda,25,3,15,7,0,0,0,17.060816,-61.79642800000001
2020-05-04,Antigua and Barbuda,25,3,15,7,0,0,0,17.060816,-61.79642800000001
2020-05-05,Antigua and Barbuda,25,3,16,6,0,0,1,17.060816,-61.79642800000001
2020-05-06,Antigua and Barbuda,25,3,16,6,0,0,0,17.060816,-61.79642800000001
2020-05-07,Antigua and Barbuda,25,3,16,6,0,0,0,17.060816,-61.79642800000001
2020-05-08,Antigua and Barbuda,25,3,16,6,0,0,0,17.060816,-61.79642800000001
2020-05-09,Antigua and Barbuda,25,3,19,3,0,0,3,17.060816,-61.79642800000001
2020-05-10,Antigua and Barbuda,25,3,19,3,0,0,0,17.060816,-61.79642800000001
2020-05-11,Antigua and Barbuda,25,3,19,3,0,0,0,17.060816,-61.79642800000001
2020-05-12,Antigua and Barbuda,25,3,19,3,0,0,0,17.060816,-61.79642800000001
2020-05-13,Antigua and Barbuda,25,3,19,3,0,0,0,17.060816,-61.79642800000001
2020-01-22,Argentina,0,0,0,0,0,0,0,-38.416097,-63.616671999999994
2020-01-23,Argentina,0,0,0,0,0,0,0,-38.416097,-63.616671999999994
2020-01-24,Argentina,0,0,0,0,0,0,0,-38.416097,-63.616671999999994
2020-01-25,Argentina,0,0,0,0,0,0,0,-38.416097,-63.616671999999994
2020-01-26,Argentina,0,0,0,0,0,0,0,-38.416097,-63.616671999999994
2020-01-27,Argentina,0,0,0,0,0,0,0,-38.416097,-63.616671999999994
2020-01-28,Argentina,0,0,0,0,0,0,0,-38.416097,-63.616671999999994
2020-01-29,Argentina,0,0,0,0,0,0,0,-38.416097,-63.616671999999994
2020-01-30,Argentina,0,0,0,0,0,0,0,-38.416097,-63.616671999999994
2020-01-31,Argentina,0,0,0,0,0,0,0,-38.416097,-63.616671999999994
2020-02-01,Argentina,0,0,0,0,0,0,0,-38.416097,-63.616671999999994
2020-02-02,Argentina,0,0,0,0,0,0,0,-38.416097,-63.616671999999994
2020-02-03,Argentina,0,0,0,0,0,0,0,-38.416097,-63.616671999999994
2020-02-04,Argentina,0,0,0,0,0,0,0,-38.416097,-63.616671999999994
2020-02-05,Argentina,0,0,0,0,0,0,0,-38.416097,-63.616671999999994
